1	0.7814656990993915
2	0.8024063656289043
3	0.8093527924611676
4	0.8056399082115119
5	0.7981029757046881
6	0.8394131016491256
7	0.8108560347846613
8	0.8741990196966103
9	0.869955201626699
10	0.8605723854452345
11	0.8767526895612893
12	0.8900282509530623
13	0.874981931134362
14	0.8909333140003695
15	0.8717554183707318
16	0.866710382762718
17	0.8906483695422659
18	0.8697708926771096
19	0.8897262602084952
20	0.9139606415154506
21	0.8767115491824847
22	0.8872530924805894
23	0.8838738543865077
24	0.9114503018618284
25	0.9180459751519148
26	0.9107140118508592
27	0.8536307663470453
28	0.8953153425909206
29	0.902094639743151
30	0.9051344753799804
31	0.904741220385159
32	0.9225124704921704
33	0.9160728416572085
34	0.9096355343453153
35	0.9117979499597937
36	0.8988463596884347
37	0.9072017417431744
38	0.9251621421218962
39	0.9195343919705786
40	0.9087362938378315
41	0.920647014776394
42	0.9129720698154182
43	0.9175700736774666
44	0.9189411222083093
45	0.9217327379566951
46	0.9429362747665373
47	0.9473907913478686
48	0.9338123945937944
49	0.9301182743434522
50	0.9356745345213751
51	0.9472284539151244
52	0.9247793265260751
53	0.9464350015508203
54	0.9398324085221534
55	0.9485484280152345
56	0.9463898061235408
57	0.9546199329854848
58	0.9406668870833717
59	0.9299707113681464
60	0.9472339779120863
61	0.9262454020566288
62	0.9525077128540665
63	0.9404354906359522
64	0.941557099648245
65	0.9453120197380727
66	0.9319651055332159
67	0.9340016302192369
68	0.9507818805592723
69	0.9340562345257091
70	0.9390306421846097
71	0.9599045503151962
Average Accuracy: 0.9044928814153556
